timestamp,machine_id,production_line,temperature_C,vibration_mm_s,pressure_bar,status,fault_type
2024-01-04 18:10:00,MACH-001,Line-B,82.98,1.728,90.43,Warning,Vibration Spike
2024-01-04 18:15:00,MACH-002,Line-C,85.33,0.63,100.65,Running,
2024-01-04 18:20:00,MACH-002,Line-C,93.95,1.654,103.27,Fault,Vibration Spike
2024-01-04 18:25:00,MACH-005,Line-B,71.69,0.867,90.62,Running,
2024-01-04 18:30:00,MACH-003,Line-C,83.35,1.28,98.26,Warning,Vibration Spike
2024-01-04 18:35:00,MACH-003,Line-A,83.33,0.562,103.34,Running,
2024-01-04 18:40:00,MACH-004,Line-A,101.18,1.794,102.41,Warning,
2024-01-04 18:45:00,MACH-004,Line-B,70.38,0.355,95.99,Running,
2024-01-04 18:50:00,MACH-001,Line-B,66.78,0.42,96.42,Running,
2024-01-04 18:55:00,MACH-003,Line-C,72.51,0.612,100.83,Running,
2024-01-04 19:00:00,MACH-003,Line-C,98.62,1.697,85.22,Warning,Overheating
2024-01-04 19:05:00,MACH-004,Line-B,60.65,0.656,107.29,Running,
2024-01-04 19:10:00,MACH-005,Line-C,56.12,0.431,89.32,Running,
2024-01-04 19:15:00,MACH-001,Line-B,95.5,2.545,100.52,Fault,Motor Fault
2024-01-04 19:20:00,MACH-001,Line-C,101.92,1.688,95.8,Fault,
2024-01-04 19:25:00,MACH-001,Line-A,67.64,-0.246,94.5,Running,
2024-01-04 19:30:00,MACH-004,Line-A,72.01,0.35,109.55,Running,
2024-01-04 19:35:00,MACH-003,Line-C,96.93,1.69,103.03,Idle,
2024-01-04 19:40:00,MACH-003,Line-A,101.45,1.587,101.0,Warning,Vibration Spike
2024-01-04 19:45:00,MACH-005,Line-C,77.0,0.392,100.24,Running,
2024-01-04 19:50:00,MACH-003,Line-B,109.27,1.68,101.78,Warning,
2024-01-04 19:55:00,MACH-001,Line-A,74.7,0.521,97.12,Running,
2024-01-04 20:00:00,MACH-002,Line-A,90.6,1.512,91.11,Idle,
2024-01-04 20:05:00,MACH-005,Line-A,60.34,0.573,98.75,Running,
2024-01-04 20:10:00,MACH-004,Line-C,112.32,1.878,94.51,Idle,
2024-01-04 20:15:00,MACH-002,Line-B,70.96,0.545,102.83,Running,
2024-01-04 20:20:00,MACH-001,Line-B,100.11,2.152,101.96,Warning,
2024-01-04 20:25:00,MACH-005,Line-B,91.55,1.986,102.6,Fault,Motor Fault
2024-01-04 20:30:00,MACH-004,Line-A,83.81,0.813,91.55,Running,
2024-01-04 20:35:00,MACH-001,Line-A,93.0,1.722,104.36,Fault,Low Pressure
2024-01-04 20:40:00,MACH-004,Line-A,71.64,0.141,78.87,Running,
2024-01-04 20:45:00,MACH-002,Line-B,81.86,0.608,86.32,Running,
2024-01-04 20:50:00,MACH-002,Line-C,77.39,0.416,122.8,Running,
2024-01-04 20:55:00,MACH-005,Line-B,75.83,0.029,109.12,Running,
2024-01-04 21:00:00,MACH-002,Line-A,78.96,0.687,92.96,Running,
2024-01-04 21:05:00,MACH-005,Line-B,96.81,1.984,101.48,Idle,
2024-01-04 21:10:00,MACH-005,Line-A,65.25,0.124,99.45,Running,
2024-01-04 21:15:00,MACH-002,Line-C,75.63,1.32,97.69,Running,
2024-01-04 21:20:00,MACH-003,Line-A,97.63,2.305,95.66,Fault,
2024-01-04 21:25:00,MACH-001,Line-B,69.58,0.188,75.84,Running,
2024-01-04 21:30:00,MACH-004,Line-A,84.72,1.073,108.97,Running,
2024-01-04 21:35:00,MACH-004,Line-B,77.54,0.226,115.61,Running,
2024-01-04 21:40:00,MACH-001,Line-B,73.9,-0.181,107.88,Running,
2024-01-04 21:45:00,MACH-005,Line-B,87.54,0.698,103.15,Running,
2024-01-04 21:50:00,MACH-005,Line-A,83.41,2.042,105.81,Fault,
2024-01-04 21:55:00,MACH-003,Line-A,71.55,0.901,109.46,Running,
2024-01-04 22:00:00,MACH-004,Line-A,84.5,0.677,110.08,Running,
2024-01-04 22:05:00,MACH-005,Line-C,97.87,1.677,103.52,Warning,Low Pressure
2024-01-04 22:10:00,MACH-002,Line-C,91.0,1.985,98.69,Idle,
2024-01-04 22:15:00,MACH-001,Line-B,76.75,0.883,114.78,Running,
2024-01-04 22:20:00,MACH-004,Line-C,75.37,0.289,98.36,Running,
2024-01-04 22:25:00,MACH-005,Line-A,79.49,0.164,94.02,Running,
2024-01-04 22:30:00,MACH-001,Line-B,68.67,1.867,84.02,Warning,
2024-01-04 22:35:00,MACH-001,Line-A,86.71,1.252,108.86,Idle,
2024-01-04 22:40:00,MACH-003,Line-A,98.16,2.477,120.89,Warning,
2024-01-04 22:45:00,MACH-004,Line-C,69.13,0.828,102.81,Running,
2024-01-04 22:50:00,MACH-001,Line-B,83.52,2.137,98.51,Warning,
2024-01-04 22:55:00,MACH-002,Line-C,71.57,0.456,99.43,Running,
2024-01-04 23:00:00,MACH-004,Line-B,79.5,0.686,97.38,Running,
2024-01-04 23:05:00,MACH-003,Line-C,72.21,0.329,81.09,Running,
2024-01-04 23:10:00,MACH-005,Line-A,83.83,0.451,110.04,Running,
2024-01-04 23:15:00,MACH-003,Line-C,104.54,1.386,103.15,Idle,
2024-01-04 23:20:00,MACH-001,Line-C,88.42,1.751,100.28,Warning,
2024-01-04 23:25:00,MACH-005,Line-B,82.62,1.829,96.01,Fault,Motor Fault
2024-01-04 23:30:00,MACH-001,Line-B,97.96,1.706,90.77,Fault,
2024-01-04 23:35:00,MACH-003,Line-C,83.31,0.22,87.47,Running,
2024-01-04 23:40:00,MACH-002,Line-C,80.87,0.474,108.63,Running,
2024-01-04 23:45:00,MACH-002,Line-B,100.97,1.818,91.23,Idle,
2024-01-04 23:50:00,MACH-005,Line-C,92.63,1.847,92.35,Idle,
2024-01-04 23:55:00,MACH-005,Line-C,81.29,0.137,102.3,Running,
2024-01-05 00:00:00,MACH-003,Line-A,86.91,2.131,90.35,Warning,
2024-01-05 00:05:00,MACH-002,Line-B,74.28,2.361,110.31,Warning,Vibration Spike
2024-01-05 00:10:00,MACH-001,Line-A,76.99,0.626,103.42,Running,
2024-01-05 00:15:00,MACH-005,Line-C,98.66,2.108,101.47,Idle,
2024-01-05 00:20:00,MACH-005,Line-A,66.76,0.551,99.84,Running,
2024-01-05 00:25:00,MACH-001,Line-C,73.34,0.651,94.76,Running,
2024-01-05 00:30:00,MACH-003,Line-C,88.65,2.161,93.81,Warning,
2024-01-05 00:35:00,MACH-005,Line-B,104.52,1.425,103.38,Fault,
2024-01-05 00:40:00,MACH-002,Line-A,76.12,0.786,95.41,Running,
2024-01-05 00:45:00,MACH-003,Line-A,90.02,0.326,101.65,Running,
2024-01-05 00:50:00,MACH-005,Line-A,77.05,0.67,94.36,Running,
2024-01-05 00:55:00,MACH-002,Line-C,58.25,1.21,121.36,Running,
2024-01-05 01:00:00,MACH-002,Line-B,91.3,1.948,96.06,Warning,Sensor Error
2024-01-05 01:05:00,MACH-002,Line-C,63.59,-0.274,108.67,Running,
2024-01-05 01:10:00,MACH-003,Line-B,82.15,0.354,94.39,Running,
2024-01-05 01:15:00,MACH-003,Line-C,75.02,0.991,100.44,Running,
2024-01-05 01:20:00,MACH-003,Line-C,92.5,1.473,94.05,Idle,
2024-01-05 01:25:00,MACH-002,Line-B,113.61,1.723,104.14,Fault,
2024-01-05 01:30:00,MACH-001,Line-A,73.26,0.365,113.7,Running,
2024-01-05 01:35:00,MACH-004,Line-C,76.72,0.584,101.85,Running,
2024-01-05 01:40:00,MACH-002,Line-C,98.26,2.492,99.63,Fault,
2024-01-05 01:45:00,MACH-004,Line-C,96.68,1.739,96.23,Idle,
2024-01-05 01:50:00,MACH-004,Line-C,64.14,0.524,96.61,Running,
2024-01-05 01:55:00,MACH-003,Line-B,94.8,1.733,89.68,Warning,Low Pressure
2024-01-05 02:00:00,MACH-003,Line-A,73.39,0.773,120.16,Running,
2024-01-05 02:05:00,MACH-002,Line-B,92.71,2.176,89.34,Idle,
2024-01-05 02:10:00,MACH-004,Line-B,81.66,0.915,112.93,Running,
2024-01-05 02:15:00,MACH-002,Line-B,87.26,1.976,103.51,Fault,
2024-01-05 02:20:00,MACH-005,Line-B,93.58,0.807,100.17,Running,
2024-01-05 02:25:00,MACH-003,Line-A,91.56,1.357,94.59,Warning,Low Pressure
2024-01-05 02:30:00,MACH-002,Line-B,78.27,0.284,81.43,Running,
2024-01-05 02:35:00,MACH-005,Line-A,75.88,0.008,100.61,Running,
2024-01-05 02:40:00,MACH-001,Line-A,78.83,0.709,90.97,Running,
2024-01-05 02:45:00,MACH-003,Line-A,86.2,1.343,100.78,Warning,Low Pressure
2024-01-05 02:50:00,MACH-001,Line-B,75.86,0.152,113.29,Running,
2024-01-05 02:55:00,MACH-005,Line-C,93.02,1.587,103.02,Warning,
2024-01-05 03:00:00,MACH-004,Line-B,98.22,1.536,99.8,Idle,
2024-01-05 03:05:00,MACH-002,Line-C,93.5,2.003,108.83,Fault,Overheating
2024-01-05 03:10:00,MACH-002,Line-B,78.31,0.705,80.71,Running,
2024-01-05 03:15:00,MACH-001,Line-A,83.55,0.389,113.79,Running,
2024-01-05 03:20:00,MACH-005,Line-C,75.52,0.31,113.85,Running,
2024-01-05 03:25:00,MACH-003,Line-B,82.48,0.712,86.54,Running,
2024-01-05 03:30:00,MACH-003,Line-A,92.56,1.53,90.91,Idle,
2024-01-05 03:35:00,MACH-001,Line-B,73.4,0.212,98.9,Running,
2024-01-05 03:40:00,MACH-004,Line-A,79.2,0.415,102.37,Running,
2024-01-05 03:45:00,MACH-005,Line-C,104.27,2.069,87.0,Fault,
2024-01-05 03:50:00,MACH-001,Line-B,98.44,1.725,101.27,Warning,
2024-01-05 03:55:00,MACH-003,Line-C,96.1,1.441,114.01,Idle,
2024-01-05 04:00:00,MACH-005,Line-A,78.2,0.726,99.83,Running,
2024-01-05 04:05:00,MACH-002,Line-A,90.98,1.823,105.12,Idle,
2024-01-05 04:10:00,MACH-001,Line-A,107.2,2.043,100.14,Warning,Vibration Spike
2024-01-05 04:15:00,MACH-001,Line-A,92.64,1.696,99.7,Idle,
2024-01-05 04:20:00,MACH-003,Line-C,85.86,0.68,100.5,Running,
2024-01-05 04:25:00,MACH-002,Line-A,81.03,1.911,108.54,Fault,Motor Fault
2024-01-05 04:30:00,MACH-002,Line-C,113.22,1.539,96.59,Idle,
2024-01-05 04:35:00,MACH-005,Line-C,78.87,0.387,99.88,Running,
2024-01-05 04:40:00,MACH-001,Line-A,90.6,1.043,107.9,Fault,Motor Fault
2024-01-05 04:45:00,MACH-001,Line-B,86.81,1.014,90.65,Running,
2024-01-05 04:50:00,MACH-003,Line-B,87.71,1.628,106.1,Idle,
2024-01-05 04:55:00,MACH-004,Line-B,93.67,1.494,99.08,Warning,Motor Fault
2024-01-05 05:00:00,MACH-001,Line-C,85.71,1.757,94.69,Warning,Vibration Spike
2024-01-05 05:05:00,MACH-001,Line-B,80.05,0.43,104.37,Running,
2024-01-05 05:10:00,MACH-004,Line-B,89.09,1.269,101.54,Fault,Sensor Error
2024-01-05 05:15:00,MACH-002,Line-C,83.09,0.926,88.94,Running,
2024-01-05 05:20:00,MACH-003,Line-C,86.94,0.536,95.28,Running,
2024-01-05 05:25:00,MACH-001,Line-C,67.91,0.688,107.93,Running,
2024-01-05 05:30:00,MACH-001,Line-B,114.69,1.425,124.98,Idle,
2024-01-05 05:35:00,MACH-002,Line-C,103.6,2.21,113.3,Fault,
2024-01-05 05:40:00,MACH-004,Line-C,76.27,-0.009,86.02,Running,
2024-01-05 05:45:00,MACH-004,Line-B,67.54,0.097,102.06,Running,
2024-01-05 05:50:00,MACH-004,Line-A,100.29,2.064,108.34,Fault,Sensor Error
2024-01-05 05:55:00,MACH-002,Line-A,81.44,0.58,101.93,Running,
2024-01-05 06:00:00,MACH-004,Line-B,99.96,1.832,92.95,Idle,
2024-01-05 06:05:00,MACH-005,Line-C,90.65,1.828,85.32,Fault,Vibration Spike
2024-01-05 06:10:00,MACH-004,Line-C,92.46,2.139,87.5,Warning,Motor Fault
2024-01-05 06:15:00,MACH-005,Line-B,74.7,0.573,99.26,Running,
2024-01-05 06:20:00,MACH-001,Line-C,91.93,2.068,97.5,Warning,
2024-01-05 06:25:00,MACH-003,Line-B,95.52,1.964,109.11,Idle,
2024-01-05 06:30:00,MACH-004,Line-B,86.56,1.654,88.25,Warning,Vibration Spike
2024-01-05 06:35:00,MACH-004,Line-B,91.7,1.501,99.58,Fault,Low Pressure
2024-01-05 06:40:00,MACH-005,Line-C,88.92,1.342,99.24,Warning,
2024-01-05 06:45:00,MACH-001,Line-C,77.78,0.644,92.08,Running,
2024-01-05 06:50:00,MACH-005,Line-B,76.07,0.082,92.27,Running,
2024-01-05 06:55:00,MACH-004,Line-A,80.77,0.711,102.6,Running,
2024-01-05 07:00:00,MACH-003,Line-A,97.49,1.741,96.93,Fault,Vibration Spike
2024-01-05 07:05:00,MACH-005,Line-B,81.83,0.927,103.41,Running,
2024-01-05 07:10:00,MACH-005,Line-B,93.71,2.26,75.18,Fault,
2024-01-05 07:15:00,MACH-005,Line-A,82.75,1.31,92.0,Warning,
2024-01-05 07:20:00,MACH-002,Line-B,60.39,0.511,97.0,Running,
2024-01-05 07:25:00,MACH-003,Line-A,90.81,1.218,100.37,Warning,Motor Fault
2024-01-05 07:30:00,MACH-005,Line-A,74.42,0.591,110.14,Running,
2024-01-05 07:35:00,MACH-005,Line-C,94.81,2.261,95.85,Idle,
2024-01-05 07:40:00,MACH-001,Line-B,93.49,2.184,89.65,Fault,
2024-01-05 07:45:00,MACH-001,Line-B,93.36,1.959,89.4,Idle,
2024-01-05 07:50:00,MACH-004,Line-B,89.82,1.75,88.55,Idle,
2024-01-05 07:55:00,MACH-005,Line-C,81.45,0.809,90.43,Running,
2024-01-05 08:00:00,MACH-002,Line-C,99.72,2.547,99.45,Fault,
2024-01-05 08:05:00,MACH-005,Line-A,86.03,2.243,93.57,Fault,
2024-01-05 08:10:00,MACH-005,Line-B,72.02,0.628,108.9,Running,
2024-01-05 08:15:00,MACH-004,Line-C,104.86,2.221,83.06,Warning,
2024-01-05 08:20:00,MACH-002,Line-B,100.15,1.413,99.45,Warning,Sensor Error
2024-01-05 08:25:00,MACH-002,Line-B,85.84,0.542,101.92,Running,
2024-01-05 08:30:00,MACH-004,Line-B,103.36,1.783,105.57,Warning,
2024-01-05 08:35:00,MACH-002,Line-C,72.0,0.471,118.02,Running,
2024-01-05 08:40:00,MACH-005,Line-A,73.55,0.431,97.0,Running,
2024-01-05 08:45:00,MACH-001,Line-B,61.24,0.016,88.03,Running,
2024-01-05 08:50:00,MACH-003,Line-A,93.09,1.691,115.04,Idle,
2024-01-05 08:55:00,MACH-002,Line-A,70.51,0.181,94.92,Running,
2024-01-05 09:00:00,MACH-005,Line-A,104.31,1.155,106.92,Idle,
2024-01-05 09:05:00,MACH-002,Line-C,92.46,1.838,91.42,Fault,Vibration Spike
2024-01-05 09:10:00,MACH-004,Line-A,94.29,1.098,100.95,Idle,
2024-01-05 09:15:00,MACH-003,Line-B,98.73,1.789,113.34,Warning,
2024-01-05 09:20:00,MACH-005,Line-A,73.78,0.36,89.12,Running,
2024-01-05 09:25:00,MACH-003,Line-B,72.43,0.19,112.03,Running,
2024-01-05 09:30:00,MACH-001,Line-A,105.68,1.715,108.01,Idle,
2024-01-05 09:35:00,MACH-002,Line-C,65.11,0.256,97.2,Running,
2024-01-05 09:40:00,MACH-003,Line-B,106.57,2.218,106.21,Idle,
2024-01-05 09:45:00,MACH-003,Line-A,68.81,0.971,109.99,Running,
2024-01-05 09:50:00,MACH-003,Line-C,78.0,0.363,91.9,Running,
2024-01-05 09:55:00,MACH-004,Line-B,77.62,0.482,104.04,Running,
2024-01-05 10:00:00,MACH-004,Line-A,81.89,2.099,95.84,Idle,
2024-01-05 10:05:00,MACH-002,Line-B,78.97,1.792,103.7,Idle,
2024-01-05 10:10:00,MACH-005,Line-A,100.08,1.348,97.75,Idle,
2024-01-05 10:15:00,MACH-002,Line-A,95.55,1.397,104.98,Idle,
2024-01-05 10:20:00,MACH-004,Line-C,70.19,0.312,105.1,Running,
2024-01-05 10:25:00,MACH-002,Line-B,97.32,1.87,91.54,Fault,
2024-01-05 10:30:00,MACH-002,Line-A,79.96,0.857,96.19,Running,
2024-01-05 10:35:00,MACH-004,Line-C,80.75,0.755,118.6,Running,
2024-01-05 10:40:00,MACH-002,Line-A,92.17,0.282,91.54,Running,
2024-01-05 10:45:00,MACH-004,Line-A,66.04,0.457,119.49,Running,
2024-01-05 10:50:00,MACH-004,Line-C,91.33,1.699,105.9,Fault,
2024-01-05 10:55:00,MACH-001,Line-B,73.73,0.437,89.52,Running,
2024-01-05 11:00:00,MACH-004,Line-B,75.86,0.7,117.28,Running,
2024-01-05 11:05:00,MACH-003,Line-A,90.13,1.642,100.19,Idle,
2024-01-05 11:10:00,MACH-005,Line-B,81.52,0.493,95.4,Running,
2024-01-05 11:15:00,MACH-002,Line-C,67.53,0.442,107.54,Running,
2024-01-05 11:20:00,MACH-004,Line-A,66.7,0.833,98.61,Running,
2024-01-05 11:25:00,MACH-003,Line-B,95.3,1.634,104.15,Idle,
2024-01-05 11:30:00,MACH-004,Line-A,92.45,1.733,96.94,Idle,
2024-01-05 11:35:00,MACH-004,Line-C,74.08,1.21,99.52,Running,
2024-01-05 11:40:00,MACH-001,Line-B,74.74,0.917,96.75,Running,
2024-01-05 11:45:00,MACH-002,Line-C,102.58,1.596,96.24,Fault,Overheating
2024-01-05 11:50:00,MACH-004,Line-A,78.06,0.389,94.95,Running,
2024-01-05 11:55:00,MACH-003,Line-B,83.97,0.178,125.55,Running,
2024-01-05 12:00:00,MACH-003,Line-B,89.57,2.044,106.4,Idle,
2024-01-05 12:05:00,MACH-005,Line-C,71.41,0.334,102.36,Running,
2024-01-05 12:10:00,MACH-004,Line-A,57.99,0.267,92.96,Running,
2024-01-05 12:15:00,MACH-002,Line-B,68.48,0.51,102.68,Running,
2024-01-05 12:20:00,MACH-002,Line-B,91.11,1.831,109.24,Idle,
2024-01-05 12:25:00,MACH-003,Line-A,89.28,1.492,95.87,Idle,
2024-01-05 12:30:00,MACH-002,Line-C,71.84,0.664,95.96,Running,
2024-01-05 12:35:00,MACH-005,Line-A,89.84,0.092,94.29,Running,
2024-01-05 12:40:00,MACH-005,Line-B,64.73,0.437,96.54,Running,
2024-01-05 12:45:00,MACH-001,Line-C,76.6,0.948,102.46,Running,
2024-01-05 12:50:00,MACH-001,Line-A,78.42,1.404,103.0,Warning,
2024-01-05 12:55:00,MACH-004,Line-B,91.05,1.622,90.73,Idle,
2024-01-05 13:00:00,MACH-005,Line-B,116.15,1.829,86.35,Idle,
2024-01-05 13:05:00,MACH-005,Line-C,58.67,0.523,103.07,Running,
2024-01-05 13:10:00,MACH-003,Line-A,78.93,0.027,87.01,Running,
2024-01-05 13:15:00,MACH-004,Line-B,71.83,0.84,123.29,Running,
2024-01-05 13:20:00,MACH-001,Line-C,77.86,0.357,101.51,Running,
2024-01-05 13:25:00,MACH-002,Line-C,68.56,0.338,117.14,Running,
2024-01-05 13:30:00,MACH-003,Line-A,88.99,1.629,107.88,Idle,
2024-01-05 13:35:00,MACH-004,Line-B,99.35,1.418,101.9,Warning,
2024-01-05 13:40:00,MACH-001,Line-B,88.56,1.59,97.43,Warning,
2024-01-05 13:45:00,MACH-004,Line-A,96.03,1.874,115.03,Idle,
2024-01-05 13:50:00,MACH-004,Line-B,102.77,1.97,115.8,Fault,
2024-01-05 13:55:00,MACH-002,Line-A,81.87,0.398,92.26,Running,
2024-01-05 14:00:00,MACH-005,Line-C,85.8,1.642,110.42,Warning,Sensor Error
2024-01-05 14:05:00,MACH-004,Line-B,90.23,1.333,103.52,Warning,Vibration Spike
2024-01-05 14:10:00,MACH-003,Line-B,63.24,0.237,116.34,Running,
2024-01-05 14:15:00,MACH-002,Line-B,76.34,0.55,97.46,Running,
2024-01-05 14:20:00,MACH-003,Line-B,67.48,0.328,93.28,Running,
2024-01-05 14:25:00,MACH-003,Line-C,65.19,0.529,103.92,Running,
2024-01-05 14:30:00,MACH-003,Line-A,102.76,2.03,104.98,Idle,
2024-01-05 14:35:00,MACH-004,Line-C,95.15,2.329,80.92,Warning,
2024-01-05 14:40:00,MACH-004,Line-C,59.11,-0.049,90.41,Running,
2024-01-05 14:45:00,MACH-004,Line-A,84.19,0.638,102.82,Running,
2024-01-05 14:50:00,MACH-001,Line-A,73.28,0.317,111.29,Running,
2024-01-05 14:55:00,MACH-002,Line-B,96.54,1.892,107.89,Warning,
2024-01-05 15:00:00,MACH-002,Line-B,99.78,1.825,108.96,Warning,
2024-01-05 15:05:00,MACH-004,Line-A,85.19,0.753,89.77,Running,
2024-01-05 15:10:00,MACH-003,Line-B,95.95,1.812,89.21,Fault,
2024-01-05 15:15:00,MACH-004,Line-B,85.76,1.372,92.31,Idle,
2024-01-05 15:20:00,MACH-001,Line-B,84.34,1.835,88.48,Warning,
2024-01-05 15:25:00,MACH-002,Line-C,87.23,1.855,100.73,Idle,
2024-01-05 15:30:00,MACH-003,Line-C,93.71,2.231,103.83,Fault,Vibration Spike
2024-01-05 15:35:00,MACH-003,Line-A,92.44,2.045,101.07,Warning,
2024-01-05 15:40:00,MACH-004,Line-C,66.19,0.635,87.05,Running,
2024-01-05 15:45:00,MACH-004,Line-B,68.64,0.857,89.27,Running,
2024-01-05 15:50:00,MACH-004,Line-A,90.65,1.568,73.8,Idle,
2024-01-05 15:55:00,MACH-005,Line-C,78.68,0.399,116.29,Running,
2024-01-05 16:00:00,MACH-004,Line-B,77.16,0.655,82.26,Running,
2024-01-05 16:05:00,MACH-003,Line-A,75.7,0.523,103.0,Running,
2024-01-05 16:10:00,MACH-003,Line-A,72.07,0.638,109.98,Running,
2024-01-05 16:15:00,MACH-001,Line-A,60.03,0.123,105.85,Running,
2024-01-05 16:20:00,MACH-005,Line-C,49.64,0.582,103.72,Running,
2024-01-05 16:25:00,MACH-003,Line-C,61.62,0.869,83.8,Running,
2024-01-05 16:30:00,MACH-001,Line-A,113.38,2.026,107.77,Idle,
2024-01-05 16:35:00,MACH-001,Line-C,75.45,1.946,76.23,Fault,
2024-01-05 16:40:00,MACH-001,Line-C,97.0,1.93,102.62,Fault,Vibration Spike
2024-01-05 16:45:00,MACH-003,Line-C,102.28,1.468,104.27,Idle,
2024-01-05 16:50:00,MACH-001,Line-B,70.65,0.284,112.59,Running,
2024-01-05 16:55:00,MACH-004,Line-B,86.84,0.516,118.19,Running,
2024-01-05 17:00:00,MACH-003,Line-C,101.64,1.948,100.29,Fault,Low Pressure
2024-01-05 17:05:00,MACH-002,Line-A,67.44,0.507,87.72,Running,
2024-01-05 17:10:00,MACH-002,Line-C,109.88,1.484,111.5,Warning,
2024-01-05 17:15:00,MACH-003,Line-C,72.13,0.019,106.05,Running,
2024-01-05 17:20:00,MACH-005,Line-A,80.99,0.632,105.95,Running,
2024-01-05 17:25:00,MACH-004,Line-C,74.46,0.27,87.9,Running,
2024-01-05 17:30:00,MACH-001,Line-B,109.22,1.733,119.07,Idle,
2024-01-05 17:35:00,MACH-004,Line-C,79.9,1.614,80.63,Idle,
2024-01-05 17:40:00,MACH-003,Line-C,81.47,0.512,77.84,Running,
2024-01-05 17:45:00,MACH-004,Line-C,91.87,2.119,90.92,Warning,Motor Fault
2024-01-05 17:50:00,MACH-004,Line-B,86.76,2.253,89.73,Idle,
2024-01-05 17:55:00,MACH-001,Line-C,63.88,0.21,97.68,Running,
2024-01-05 18:00:00,MACH-002,Line-C,94.25,1.929,88.5,Fault,
2024-01-05 18:05:00,MACH-002,Line-C,71.9,1.027,103.11,Running,
2024-01-05 18:10:00,MACH-003,Line-C,78.36,0.278,89.51,Running,
2024-01-05 18:15:00,MACH-001,Line-A,79.43,0.478,111.88,Running,
2024-01-05 18:20:00,MACH-001,Line-B,103.14,1.682,99.08,Idle,
2024-01-05 18:25:00,MACH-002,Line-C,94.64,2.186,99.11,Idle,
2024-01-05 18:30:00,MACH-005,Line-C,91.14,1.998,103.44,Fault,Motor Fault
2024-01-05 18:35:00,MACH-002,Line-A,82.63,1.447,111.37,Idle,
2024-01-05 18:40:00,MACH-003,Line-B,99.91,2.287,94.6,Fault,
2024-01-05 18:45:00,MACH-004,Line-A,76.28,0.764,105.76,Running,
2024-01-05 18:50:00,MACH-004,Line-C,67.75,0.596,86.86,Running,
2024-01-05 18:55:00,MACH-004,Line-B,73.25,0.132,92.81,Running,
2024-01-05 19:00:00,MACH-004,Line-C,109.7,1.707,103.21,Idle,
2024-01-05 19:05:00,MACH-004,Line-C,78.29,0.853,97.61,Running,
2024-01-05 19:10:00,MACH-001,Line-B,97.11,2.13,99.47,Idle,
2024-01-05 19:15:00,MACH-001,Line-B,75.79,2.022,106.14,Fault,
2024-01-05 19:20:00,MACH-001,Line-A,100.04,1.972,94.12,Fault,Low Pressure
2024-01-05 19:25:00,MACH-002,Line-B,79.74,0.566,89.77,Running,
2024-01-05 19:30:00,MACH-003,Line-A,80.36,0.949,112.59,Running,
2024-01-05 19:35:00,MACH-001,Line-B,95.13,1.453,94.28,Warning,
2024-01-05 19:40:00,MACH-004,Line-C,97.93,1.921,88.92,Warning,
2024-01-05 19:45:00,MACH-004,Line-C,64.76,0.678,93.4,Running,
2024-01-05 19:50:00,MACH-005,Line-B,95.86,2.099,75.64,Warning,
2024-01-05 19:55:00,MACH-003,Line-A,89.87,1.953,103.18,Idle,
2024-01-05 20:00:00,MACH-005,Line-C,98.59,1.349,95.23,Idle,
2024-01-05 20:05:00,MACH-001,Line-A,73.46,0.86,96.53,Running,
2024-01-05 20:10:00,MACH-005,Line-C,95.03,1.445,114.55,Fault,Motor Fault
2024-01-05 20:15:00,MACH-002,Line-C,76.37,0.468,106.71,Running,
2024-01-05 20:20:00,MACH-005,Line-A,98.83,1.416,97.53,Warning,Vibration Spike
2024-01-05 20:25:00,MACH-003,Line-B,96.4,1.288,110.09,Warning,Low Pressure
2024-01-05 20:30:00,MACH-004,Line-A,93.79,0.954,92.08,Running,
2024-01-05 20:35:00,MACH-003,Line-C,73.3,0.919,120.33,Running,
2024-01-05 20:40:00,MACH-002,Line-B,69.66,0.325,103.42,Running,
2024-01-05 20:45:00,MACH-001,Line-B,75.47,0.897,116.5,Running,
2024-01-05 20:50:00,MACH-004,Line-C,80.61,0.571,93.98,Running,
2024-01-05 20:55:00,MACH-005,Line-C,91.64,1.768,108.69,Warning,Vibration Spike
2024-01-05 21:00:00,MACH-004,Line-B,66.86,0.53,102.13,Running,
2024-01-05 21:05:00,MACH-005,Line-A,111.59,1.809,112.72,Fault,Vibration Spike
2024-01-05 21:10:00,MACH-003,Line-A,80.4,1.993,82.52,Fault,
2024-01-05 21:15:00,MACH-003,Line-B,94.96,1.874,87.83,Fault,Low Pressure
2024-01-05 21:20:00,MACH-005,Line-A,103.94,1.802,103.95,Warning,Overheating
2024-01-05 21:25:00,MACH-001,Line-C,69.19,0.815,95.34,Running,
2024-01-05 21:30:00,MACH-003,Line-C,89.57,1.991,91.05,Idle,
2024-01-05 21:35:00,MACH-003,Line-A,67.16,0.696,110.49,Running,
2024-01-05 21:40:00,MACH-003,Line-B,71.76,0.594,108.15,Running,
2024-01-05 21:45:00,MACH-004,Line-B,82.85,-0.079,83.93,Running,
2024-01-05 21:50:00,MACH-003,Line-B,94.05,2.3,92.82,Idle,
2024-01-05 21:55:00,MACH-003,Line-A,76.76,0.107,103.38,Running,
2024-01-05 22:00:00,MACH-002,Line-A,104.68,1.607,101.39,Idle,
2024-01-05 22:05:00,MACH-004,Line-C,95.03,1.829,87.61,Fault,
2024-01-05 22:10:00,MACH-001,Line-B,106.49,1.455,95.17,Fault,Overheating
